date,cusip,issuer,sector,bond_spread_bps,cds_spread_bps,basis_bps
2025-12-15,45678B200,ManufactCo,Industrials,158.82,173.02,-14.19
2025-12-16,45678B200,ManufactCo,Industrials,162.86,175.39,-12.53
2025-12-17,45678B200,ManufactCo,Industrials,170.92,182.51,-11.59
2025-12-18,45678B200,ManufactCo,Industrials,166.23,180.33,-14.1
2025-12-19,45678B200,ManufactCo,Industrials,167.29,180.79,-13.5
2025-12-22,45678B200,ManufactCo,Industrials,169.95,186.42,-16.47
2025-12-23,45678B200,ManufactCo,Industrials,176.92,194.05,-17.12
2025-12-24,45678B200,ManufactCo,Industrials,173.86,188.44,-14.57
2025-12-25,45678B200,ManufactCo,Industrials,171.94,184.54,-12.6
2025-12-26,45678B200,ManufactCo,Industrials,170.33,182.91,-12.58
2025-12-29,45678B200,ManufactCo,Industrials,167.02,182.06,-15.04
2025-12-30,45678B200,ManufactCo,Industrials,167.58,181.03,-13.44
2025-12-31,45678B200,ManufactCo,Industrials,172.36,185.78,-13.42
2026-01-01,45678B200,ManufactCo,Industrials,173.3,192.53,-19.24
2026-01-02,45678B200,ManufactCo,Industrials,179.36,196.66,-17.3
2026-01-05,45678B200,ManufactCo,Industrials,179.47,196.86,-17.38
2026-01-06,45678B200,ManufactCo,Industrials,170.95,185.34,-14.4
2026-01-07,45678B200,ManufactCo,Industrials,173.92,191.08,-17.15
2026-01-08,45678B200,ManufactCo,Industrials,177.73,202.85,-25.11
2026-01-09,45678B200,ManufactCo,Industrials,173.55,197.98,-24.44
2026-01-12,45678B200,ManufactCo,Industrials,174.09,197.82,-23.73
2026-01-13,45678B200,ManufactCo,Industrials,165.87,193.84,-27.98
2026-01-14,45678B200,ManufactCo,Industrials,170.02,200.47,-30.44
2026-01-15,45678B200,ManufactCo,Industrials,170.39,193.96,-23.57
2026-01-16,45678B200,ManufactCo,Industrials,172.62,196.98,-24.36
2026-01-19,45678B200,ManufactCo,Industrials,174.71,197.26,-22.55
2026-01-20,45678B200,ManufactCo,Industrials,170.63,194.82,-24.2
2026-01-21,45678B200,ManufactCo,Industrials,167.32,196.76,-29.44
2026-01-22,45678B200,ManufactCo,Industrials,169.25,199.14,-29.89
2026-01-23,45678B200,ManufactCo,Industrials,172.18,202.75,-30.57
2026-01-26,45678B200,ManufactCo,Industrials,170.08,201.67,-31.59
2026-01-27,45678B200,ManufactCo,Industrials,166.88,198.78,-31.9
2026-01-28,45678B200,ManufactCo,Industrials,166.86,198.12,-31.26
2026-01-29,45678B200,ManufactCo,Industrials,171.17,202.82,-31.65
2026-01-30,45678B200,ManufactCo,Industrials,174.22,209.05,-34.83
2026-02-02,45678B200,ManufactCo,Industrials,173.95,207.59,-33.64
2026-02-03,45678B200,ManufactCo,Industrials,180.83,219.36,-38.53
2026-02-04,45678B200,ManufactCo,Industrials,180.62,224.29,-43.68
2026-02-05,45678B200,ManufactCo,Industrials,182.51,224.36,-41.85
2026-02-06,45678B200,ManufactCo,Industrials,180.28,220.88,-40.6
2026-02-09,45678B200,ManufactCo,Industrials,177.4,218.16,-40.76
2026-02-10,45678B200,ManufactCo,Industrials,179.18,223.45,-44.27
2026-02-11,45678B200,ManufactCo,Industrials,172.98,219.04,-46.06
2026-02-12,45678B200,ManufactCo,Industrials,173.33,220.07,-46.74
2026-02-13,45678B200,ManufactCo,Industrials,173.73,224.48,-50.75
2026-02-16,45678B200,ManufactCo,Industrials,175.61,228.23,-52.62
2026-02-17,45678B200,ManufactCo,Industrials,174.63,225.64,-51.01
2026-02-18,45678B200,ManufactCo,Industrials,168.05,215.51,-47.46
2026-02-19,45678B200,ManufactCo,Industrials,170.48,219.01,-48.53
2026-02-20,45678B200,ManufactCo,Industrials,167.82,214.47,-46.66
2026-02-23,45678B200,ManufactCo,Industrials,165.34,216.8,-51.46
2026-02-24,45678B200,ManufactCo,Industrials,166.76,216.59,-49.83
2026-02-25,45678B200,ManufactCo,Industrials,165.55,217.41,-51.86
2026-02-26,45678B200,ManufactCo,Industrials,174.63,225.74,-51.11
2026-02-27,45678B200,ManufactCo,Industrials,173.41,225.17,-51.75
2026-03-02,45678B200,ManufactCo,Industrials,176.51,224.98,-48.47
2026-03-03,45678B200,ManufactCo,Industrials,174.44,225.12,-50.68
2026-03-04,45678B200,ManufactCo,Industrials,168.69,217.82,-49.13
2026-03-05,45678B200,ManufactCo,Industrials,171.47,221.31,-49.85
2026-03-06,45678B200,ManufactCo,Industrials,173.95,224.22,-50.26
2026-03-09,45678B200,ManufactCo,Industrials,184.48,235.22,-50.74
2026-03-10,45678B200,ManufactCo,Industrials,183.16,236.04,-52.88
2026-03-11,45678B200,ManufactCo,Industrials,183.1,236.04,-52.93
2026-03-12,45678B200,ManufactCo,Industrials,186.03,239.14,-53.11
2026-03-13,45678B200,ManufactCo,Industrials,179.84,232.37,-52.53
2026-03-16,45678B200,ManufactCo,Industrials,182.25,234.58,-52.33
2026-03-17,45678B200,ManufactCo,Industrials,186.6,236.96,-50.36
2026-03-18,45678B200,ManufactCo,Industrials,187.87,235.94,-48.07
2026-03-19,45678B200,ManufactCo,Industrials,182.09,232.81,-50.72
2026-03-20,45678B200,ManufactCo,Industrials,184.58,233.14,-48.57
2026-03-23,45678B200,ManufactCo,Industrials,177.99,229.54,-51.55
2026-03-24,45678B200,ManufactCo,Industrials,180.29,230.39,-50.1
2026-03-25,45678B200,ManufactCo,Industrials,189.48,238.05,-48.57
2026-03-26,45678B200,ManufactCo,Industrials,187.31,240.68,-53.37
2026-03-27,45678B200,ManufactCo,Industrials,186.01,239.17,-53.16
2026-03-30,45678B200,ManufactCo,Industrials,185.86,240.21,-54.35
2026-03-31,45678B200,ManufactCo,Industrials,183.33,239.6,-56.27
2026-04-01,45678B200,ManufactCo,Industrials,178.29,231.2,-52.91
2026-04-02,45678B200,ManufactCo,Industrials,181.4,235.97,-54.56
2026-04-03,45678B200,ManufactCo,Industrials,177.55,234.15,-56.6
2026-04-06,45678B200,ManufactCo,Industrials,178.62,235.05,-56.43
2026-04-07,45678B200,ManufactCo,Industrials,173.08,227.82,-54.74
2026-04-08,45678B200,ManufactCo,Industrials,176.5,231.61,-55.11
2026-04-09,45678B200,ManufactCo,Industrials,175.07,227.28,-52.21
2026-04-10,45678B200,ManufactCo,Industrials,175.32,226.22,-50.91
2026-04-13,45678B200,ManufactCo,Industrials,180.01,236.38,-56.37
2026-04-14,45678B200,ManufactCo,Industrials,175.01,232.73,-57.72
2026-04-15,45678B200,ManufactCo,Industrials,179.16,238.3,-59.14
2026-04-16,45678B200,ManufactCo,Industrials,183.4,241.36,-57.96
2026-04-17,45678B200,ManufactCo,Industrials,179.07,243.61,-64.54
2025-10-01,56789A100,EnergyPipe Corp,Energy,315.0,315.0,-20.0
2025-10-02,56789A100,EnergyPipe Corp,Energy,314.13,332.33,-18.2
2025-10-03,56789A100,EnergyPipe Corp,Energy,322.25,342.2,-19.95
2025-10-06,56789A100,EnergyPipe Corp,Energy,349.47,371.09,-21.62
2025-10-07,56789A100,EnergyPipe Corp,Energy,352.35,375.42,-23.07
2025-10-08,56789A100,EnergyPipe Corp,Energy,345.22,366.97,-21.75
2025-10-09,56789A100,EnergyPipe Corp,Energy,350.96,370.15,-19.19
2025-10-10,56789A100,EnergyPipe Corp,Energy,351.84,372.06,-20.22
2025-10-13,56789A100,EnergyPipe Corp,Energy,337.72,355.69,-17.97
2025-10-14,56789A100,EnergyPipe Corp,Energy,338.41,356.09,-17.69
2025-10-15,56789A100,EnergyPipe Corp,Energy,339.82,357.84,-18.02
2025-10-16,56789A100,EnergyPipe Corp,Energy,329.15,347.71,-18.56
2025-10-17,56789A100,EnergyPipe Corp,Energy,336.64,353.36,-16.72
2025-10-20,56789A100,EnergyPipe Corp,Energy,328.51,344.44,-15.92
2025-10-21,56789A100,EnergyPipe Corp,Energy,314.31,324.56,-10.25
2025-10-22,56789A100,EnergyPipe Corp,Energy,310.53,322.93,-12.41
2025-10-23,56789A100,EnergyPipe Corp,Energy,314.76,325.89,-11.13
2025-10-24,56789A100,EnergyPipe Corp,Energy,321.13,333.6,-12.47
2025-10-27,56789A100,EnergyPipe Corp,Energy,316.14,330.81,-14.67
2025-10-28,56789A100,EnergyPipe Corp,Energy,306.98,321.69,-14.71
2025-10-29,56789A100,EnergyPipe Corp,Energy,316.04,330.43,-14.39
2025-10-30,56789A100,EnergyPipe Corp,Energy,311.88,319.0,-7.11
2025-10-31,56789A100,EnergyPipe Corp,Energy,299.91,307.51,-7.6
2025-11-03,56789A100,EnergyPipe Corp,Energy,304.76,315.2,-10.44
2025-11-04,56789A100,EnergyPipe Corp,Energy,303.1,312.88,-9.78
2025-11-05,56789A100,EnergyPipe Corp,Energy,306.61,321.59,-14.98
2025-11-06,56789A100,EnergyPipe Corp,Energy,300.23,315.46,-15.23
2025-11-07,56789A100,EnergyPipe Corp,Energy,298.49,313.7,-15.21
2025-11-10,56789A100,EnergyPipe Corp,Energy,294.62,307.87,-13.25
2025-11-11,56789A100,EnergyPipe Corp,Energy,284.1,294.94,-10.83
2025-11-12,56789A100,EnergyPipe Corp,Energy,295.37,307.48,-12.11
2025-11-13,56789A100,EnergyPipe Corp,Energy,299.02,311.53,-12.51
2025-11-14,56789A100,EnergyPipe Corp,Energy,293.36,307.8,-14.44
2025-11-17,56789A100,EnergyPipe Corp,Energy,285.53,302.82,-17.28
2025-11-18,56789A100,EnergyPipe Corp,Energy,298.8,315.33,-16.53
2025-11-19,56789A100,EnergyPipe Corp,Energy,292.66,312.39,-19.73
2025-11-20,56789A100,EnergyPipe Corp,Energy,287.17,307.96,-20.79
2025-11-21,56789A100,EnergyPipe Corp,Energy,284.62,307.92,-23.3
2025-11-24,56789A100,EnergyPipe Corp,Energy,282.53,304.47,-21.94
2025-11-25,56789A100,EnergyPipe Corp,Energy,287.87,305.33,-17.46
2025-11-26,56789A100,EnergyPipe Corp,Energy,297.18,317.91,-20.73
2025-11-27,56789A100,EnergyPipe Corp,Energy,313.15,338.54,-25.39
2025-11-28,56789A100,EnergyPipe Corp,Energy,325.86,351.58,-25.72
2025-12-01,56789A100,EnergyPipe Corp,Energy,319.98,345.68,-25.7
2025-12-02,56789A100,EnergyPipe Corp,Energy,321.52,346.69,-25.17
2025-12-03,56789A100,EnergyPipe Corp,Energy,319.83,346.13,-26.31
2025-12-04,56789A100,EnergyPipe Corp,Energy,320.32,347.15,-26.83
2025-12-05,56789A100,EnergyPipe Corp,Energy,316.15,342.08,-25.93
2025-12-08,56789A100,EnergyPipe Corp,Energy,317.23,340.58,-23.35
2025-12-09,56789A100,EnergyPipe Corp,Energy,302.62,330.88,-28.26
2025-12-10,56789A100,EnergyPipe Corp,Energy,309.91,339.11,-29.2
2025-12-11,56789A100,EnergyPipe Corp,Energy,314.51,343.2,-28.69
2025-12-12,56789A100,EnergyPipe Corp,Energy,298.48,329.49,-31.0
2025-12-15,56789A100,EnergyPipe Corp,Energy,302.39,329.08,-26.69
2025-12-16,56789A100,EnergyPipe Corp,Energy,315.41,343.71,-28.3
2025-12-17,56789A100,EnergyPipe Corp,Energy,319.7,348.12,-28.43
2025-12-18,56789A100,EnergyPipe Corp,Energy,319.45,346.51,-27.06
2025-12-19,56789A100,EnergyPipe Corp,Energy,319.92,348.47,-28.55
2025-12-22,56789A100,EnergyPipe Corp,Energy,323.9,357.09,-33.19
2025-12-23,56789A100,EnergyPipe Corp,Energy,327.71,361.99,-34.28
2025-12-24,56789A100,EnergyPipe Corp,Energy,317.61,349.34,-31.73
2025-12-25,56789A100,EnergyPipe Corp,Energy,309.98,342.57,-32.59
2025-12-26,56789A100,EnergyPipe Corp,Energy,308.36,343.09,-34.73
2025-12-29,56789A100,EnergyPipe Corp,Energy,302.15,334.58,-32.43
2025-12-30,56789A100,EnergyPipe Corp,Energy,306.39,339.67,-33.28
2025-12-31,56789A100,EnergyPipe Corp,Energy,311.85,346.43,-34.57
2026-01-01,56789A100,EnergyPipe Corp,Energy,309.9,344.12,-34.22
2026-01-02,56789A100,EnergyPipe Corp,Energy,322.13,354.44,-32.31
2026-01-05,56789A100,EnergyPipe Corp,Energy,322.16,348.54,-26.38
2026-01-06,56789A100,EnergyPipe Corp,Energy,310.52,334.86,-24.33
2026-01-07,56789A100,EnergyPipe Corp,Energy,317.32,338.77,-21.45
2026-01-08,56789A100,EnergyPipe Corp,Energy,324.85,347.59,-22.74
2026-01-09,56789A100,EnergyPipe Corp,Energy,324.79,350.11,-25.32
2026-01-12,56789A100,EnergyPipe Corp,Energy,343.15,368.34,-25.19
2026-01-13,56789A100,EnergyPipe Corp,Energy,327.85,352.79,-24.94
2026-01-14,56789A100,EnergyPipe Corp,Energy,334.07,361.73,-27.65
2026-01-15,56789A100,EnergyPipe Corp,Energy,327.21,355.32,-28.11
2026-01-16,56789A100,EnergyPipe Corp,Energy,324.11,351.24,-27.13
2026-01-19,56789A100,EnergyPipe Corp,Energy,328.25,354.51,-26.25
2026-01-20,56789A100,EnergyPipe Corp,Energy,307.66,332.67,-25.01
2026-01-21,56789A100,EnergyPipe Corp,Energy,308.02,332.32,-24.3
2026-01-22,56789A100,EnergyPipe Corp,Energy,311.0,336.59,-25.59
2026-01-23,56789A100,EnergyPipe Corp,Energy,319.82,346.72,-26.9
2026-01-26,56789A100,EnergyPipe Corp,Energy,323.22,353.14,-29.91
2026-01-27,56789A100,EnergyPipe Corp,Energy,320.7,346.17,-25.47
2026-01-28,56789A100,EnergyPipe Corp,Energy,326.81,352.27,-25.46
2026-01-29,56789A100,EnergyPipe Corp,Energy,325.88,351.92,-26.04
2026-01-30,56789A100,EnergyPipe Corp,Energy,328.47,356.85,-28.38
2026-02-02,56789A100,EnergyPipe Corp,Energy,325.87,346.93,-21.06
2026-02-03,56789A100,EnergyPipe Corp,Energy,322.26,346.02,-23.77
2026-02-04,56789A100,EnergyPipe Corp,Energy,328.56,353.42,-24.86
2026-02-05,56789A100,EnergyPipe Corp,Energy,347.79,371.63,-23.84
2026-02-06,56789A100,EnergyPipe Corp,Energy,343.14,365.5,-22.36
2026-02-09,56789A100,EnergyPipe Corp,Energy,343.83,363.81,-19.98
2026-02-10,56789A100,EnergyPipe Corp,Energy,341.62,357.1,-15.49
2026-02-11,56789A100,EnergyPipe Corp,Energy,328.68,342.92,-14.24
2026-02-12,56789A100,EnergyPipe Corp,Energy,319.27,336.17,-16.9
2026-02-13,56789A100,EnergyPipe Corp,Energy,316.59,334.15,-17.56
2026-02-16,56789A100,EnergyPipe Corp,Energy,308.43,325.24,-16.81
2026-02-17,56789A100,EnergyPipe Corp,Energy,317.7,329.36,-11.66
2026-02-18,56789A100,EnergyPipe Corp,Energy,309.22,324.39,-15.18
2026-02-19,56789A100,EnergyPipe Corp,Energy,305.13,317.32,-12.19
2026-02-20,56789A100,EnergyPipe Corp,Energy,308.99,320.75,-11.76
2026-02-23,56789A100,EnergyPipe Corp,Energy,298.12,307.81,-9.69
2026-02-24,56789A100,EnergyPipe Corp,Energy,293.24,303.2,-9.96
2026-02-25,56789A100,EnergyPipe Corp,Energy,296.65,308.74,-12.09
2026-02-26,56789A100,EnergyPipe Corp,Energy,314.05,324.28,-10.23
2026-02-27,56789A100,EnergyPipe Corp,Energy,318.26,326.87,-8.61
2026-03-02,56789A100,EnergyPipe Corp,Energy,321.31,327.51,-6.2
2026-03-03,56789A100,EnergyPipe Corp,Energy,321.4,327.66,-6.26
2026-03-04,56789A100,EnergyPipe Corp,Energy,313.1,320.88,-7.78
2026-03-05,56789A100,EnergyPipe Corp,Energy,314.41,326.1,-11.69
2026-03-06,56789A100,EnergyPipe Corp,Energy,308.78,318.45,-9.67
2026-03-09,56789A100,EnergyPipe Corp,Energy,323.21,331.83,-8.63
2026-03-10,56789A100,EnergyPipe Corp,Energy,315.68,326.74,-11.06
2026-03-11,56789A100,EnergyPipe Corp,Energy,318.04,330.47,-12.43
2026-03-12,56789A100,EnergyPipe Corp,Energy,315.09,328.7,-13.61
2026-03-13,56789A100,EnergyPipe Corp,Energy,323.98,341.32,-17.34
2026-03-16,56789A100,EnergyPipe Corp,Energy,330.11,349.52,-19.4
2026-03-17,56789A100,EnergyPipe Corp,Energy,325.72,347.98,-22.26
2026-03-18,56789A100,EnergyPipe Corp,Energy,329.28,352.59,-23.31
2026-03-19,56789A100,EnergyPipe Corp,Energy,327.14,352.32,-25.18
2026-03-20,56789A100,EnergyPipe Corp,Energy,344.93,374.2,-29.26
2026-03-23,56789A100,EnergyPipe Corp,Energy,333.0,357.23,-24.23
2026-03-24,56789A100,EnergyPipe Corp,Energy,326.54,347.66,-21.12
2026-03-25,56789A100,EnergyPipe Corp,Energy,343.62,366.7,-23.08
2026-03-26,56789A100,EnergyPipe Corp,Energy,329.27,351.7,-22.42
2026-03-27,56789A100,EnergyPipe Corp,Energy,323.33,344.73,-21.4
2026-03-30,56789A100,EnergyPipe Corp,Energy,322.33,340.77,-18.44
2026-03-31,56789A100,EnergyPipe Corp,Energy,319.11,339.62,-20.51
2026-04-01,56789A100,EnergyPipe Corp,Energy,314.66,332.46,-17.8
2026-04-02,56789A100,EnergyPipe Corp,Energy,311.15,330.34,-19.19
2026-04-03,56789A100,EnergyPipe Corp,Energy,303.86,326.4,-22.55
2026-04-06,56789A100,EnergyPipe Corp,Energy,306.9,327.66,-20.76
2026-04-07,56789A100,EnergyPipe Corp,Energy,303.05,320.6,-17.55
2026-04-08,56789A100,EnergyPipe Corp,Energy,312.82,323.92,-11.1
2026-04-09,56789A100,EnergyPipe Corp,Energy,311.3,325.42,-14.12
2026-04-10,56789A100,EnergyPipe Corp,Energy,314.85,327.25,-12.39
2026-04-13,56789A100,EnergyPipe Corp,Energy,321.97,335.41,-13.44
2026-04-14,56789A100,EnergyPipe Corp,Energy,317.82,329.32,-11.5
2026-04-15,56789A100,EnergyPipe Corp,Energy,309.73,324.93,-15.2
2026-04-16,56789A100,EnergyPipe Corp,Energy,317.69,336.06,-18.37
2026-04-17,56789A100,EnergyPipe Corp,Energy,311.69,332.03,-20.33
2025-10-01,56789B200,MidStreamCo,Energy,265.0,265.0,-20.0
2025-10-02,56789B200,MidStreamCo,Energy,263.88,282.17,-18.29
2025-10-03,56789B200,MidStreamCo,Energy,266.67,282.26,-15.6
2025-10-06,56789B200,MidStreamCo,Energy,279.29,293.18,-13.89
2025-10-07,56789B200,MidStreamCo,Energy,283.61,296.83,-13.22
2025-10-08,56789B200,MidStreamCo,Energy,281.91,297.65,-15.74
2025-10-09,56789B200,MidStreamCo,Energy,285.9,301.67,-15.77
2025-10-10,56789B200,MidStreamCo,Energy,279.23,296.35,-17.12
2025-10-13,56789B200,MidStreamCo,Energy,272.33,290.33,-18.0
2025-10-14,56789B200,MidStreamCo,Energy,271.68,290.64,-18.96
2025-10-15,56789B200,MidStreamCo,Energy,269.76,291.19,-21.43
2025-10-16,56789B200,MidStreamCo,Energy,265.17,291.51,-26.34
2025-10-17,56789B200,MidStreamCo,Energy,270.85,298.87,-28.03
2025-10-20,56789B200,MidStreamCo,Energy,256.51,284.07,-27.57
2025-10-21,56789B200,MidStreamCo,Energy,246.92,277.87,-30.96
2025-10-22,56789B200,MidStreamCo,Energy,251.52,282.46,-30.94
2025-10-23,56789B200,MidStreamCo,Energy,248.44,274.65,-26.21
2025-10-24,56789B200,MidStreamCo,Energy,250.45,274.12,-23.67
2025-10-27,56789B200,MidStreamCo,Energy,242.32,261.9,-19.58
2025-10-28,56789B200,MidStreamCo,Energy,231.38,250.0,-18.62
2025-10-29,56789B200,MidStreamCo,Energy,235.52,251.25,-15.72
2025-10-30,56789B200,MidStreamCo,Energy,231.95,249.5,-17.55
2025-10-31,56789B200,MidStreamCo,Energy,237.89,257.07,-19.18
2025-11-03,56789B200,MidStreamCo,Energy,229.46,255.51,-26.05
2025-11-04,56789B200,MidStreamCo,Energy,219.4,242.5,-23.11
2025-11-05,56789B200,MidStreamCo,Energy,231.97,251.24,-19.28
2025-11-06,56789B200,MidStreamCo,Energy,228.47,249.15,-20.68
2025-11-07,56789B200,MidStreamCo,Energy,223.24,244.58,-21.33
2025-11-10,56789B200,MidStreamCo,Energy,218.47,241.71,-23.24
2025-11-11,56789B200,MidStreamCo,Energy,218.87,241.17,-22.3
2025-11-12,56789B200,MidStreamCo,Energy,227.08,246.59,-19.51
2025-11-13,56789B200,MidStreamCo,Energy,231.95,255.84,-23.89
2025-11-14,56789B200,MidStreamCo,Energy,238.76,261.64,-22.88
2025-11-17,56789B200,MidStreamCo,Energy,242.09,265.68,-23.59
2025-11-18,56789B200,MidStreamCo,Energy,243.7,267.03,-23.33
2025-11-19,56789B200,MidStreamCo,Energy,235.93,258.13,-22.2
2025-11-20,56789B200,MidStreamCo,Energy,231.8,254.5,-22.69
2025-11-21,56789B200,MidStreamCo,Energy,220.64,243.61,-22.97
2025-11-24,56789B200,MidStreamCo,Energy,214.29,237.82,-23.53
2025-11-25,56789B200,MidStreamCo,Energy,220.82,241.94,-21.12
2025-11-26,56789B200,MidStreamCo,Energy,232.8,252.89,-20.09
2025-11-27,56789B200,MidStreamCo,Energy,230.28,249.84,-19.56
2025-11-28,56789B200,MidStreamCo,Energy,218.89,241.65,-22.76
2025-12-01,56789B200,MidStreamCo,Energy,218.43,242.16,-23.73
2025-12-02,56789B200,MidStreamCo,Energy,213.28,234.78,-21.5
2025-12-03,56789B200,MidStreamCo,Energy,212.24,233.66,-21.43
2025-12-04,56789B200,MidStreamCo,Energy,209.22,229.01,-19.8
2025-12-05,56789B200,MidStreamCo,Energy,217.48,232.88,-15.4
2025-12-08,56789B200,MidStreamCo,Energy,229.88,242.71,-12.82
2025-12-09,56789B200,MidStreamCo,Energy,223.38,235.99,-12.61
2025-12-10,56789B200,MidStreamCo,Energy,224.19,238.1,-13.91
2025-12-11,56789B200,MidStreamCo,Energy,220.26,240.57,-20.31
2025-12-12,56789B200,MidStreamCo,Energy,216.77,237.52,-20.75
2025-12-15,56789B200,MidStreamCo,Energy,231.42,253.01,-21.59
2025-12-16,56789B200,MidStreamCo,Energy,237.13,257.76,-20.63
2025-12-17,56789B200,MidStreamCo,Energy,243.12,264.16,-21.04
2025-12-18,56789B200,MidStreamCo,Energy,236.28,258.14,-21.86
2025-12-19,56789B200,MidStreamCo,Energy,242.06,268.38,-26.33
2025-12-22,56789B200,MidStreamCo,Energy,256.45,285.14,-28.7
2025-12-23,56789B200,MidStreamCo,Energy,265.03,292.55,-27.53
2025-12-24,56789B200,MidStreamCo,Energy,263.04,286.29,-23.26
2025-12-25,56789B200,MidStreamCo,Energy,262.47,285.99,-23.52
2025-12-26,56789B200,MidStreamCo,Energy,242.23,264.95,-22.72
2025-12-29,56789B200,MidStreamCo,Energy,240.77,261.13,-20.36
2025-12-30,56789B200,MidStreamCo,Energy,246.93,269.34,-22.41
2025-12-31,56789B200,MidStreamCo,Energy,257.75,279.26,-21.51
2026-01-01,56789B200,MidStreamCo,Energy,253.46,276.84,-23.38
2026-01-02,56789B200,MidStreamCo,Energy,257.26,278.5,-21.24
2026-01-05,56789B200,MidStreamCo,Energy,257.21,278.09,-20.88
2026-01-06,56789B200,MidStreamCo,Energy,260.12,280.28,-20.15
2026-01-07,56789B200,MidStreamCo,Energy,260.2,282.33,-22.13
2026-01-08,56789B200,MidStreamCo,Energy,281.63,302.01,-20.38
2026-01-09,56789B200,MidStreamCo,Energy,283.8,298.99,-15.19
2026-01-12,56789B200,MidStreamCo,Energy,284.63,302.36,-17.73
2026-01-13,56789B200,MidStreamCo,Energy,268.9,287.5,-18.6
2026-01-14,56789B200,MidStreamCo,Energy,269.7,287.74,-18.04
2026-01-15,56789B200,MidStreamCo,Energy,257.1,273.19,-16.09
2026-01-16,56789B200,MidStreamCo,Energy,265.42,282.93,-17.51
2026-01-19,56789B200,MidStreamCo,Energy,270.34,294.96,-24.62
2026-01-20,56789B200,MidStreamCo,Energy,262.48,283.72,-21.24
2026-01-21,56789B200,MidStreamCo,Energy,262.5,281.86,-19.36
2026-01-22,56789B200,MidStreamCo,Energy,256.47,280.21,-23.73
2026-01-23,56789B200,MidStreamCo,Energy,262.26,287.53,-25.27
2026-01-26,56789B200,MidStreamCo,Energy,264.68,286.05,-21.37
2026-01-27,56789B200,MidStreamCo,Energy,254.05,271.82,-17.77
2026-01-28,56789B200,MidStreamCo,Energy,236.52,251.97,-15.45
2026-01-29,56789B200,MidStreamCo,Energy,241.2,257.11,-15.91
2026-01-30,56789B200,MidStreamCo,Energy,242.98,258.7,-15.72
2026-02-02,56789B200,MidStreamCo,Energy,241.58,257.65,-16.07
2026-02-03,56789B200,MidStreamCo,Energy,249.61,262.88,-13.27
2026-02-04,56789B200,MidStreamCo,Energy,254.57,270.04,-15.48
2026-02-05,56789B200,MidStreamCo,Energy,262.0,279.51,-17.51
2026-02-06,56789B200,MidStreamCo,Energy,265.52,280.53,-15.0
2026-02-09,56789B200,MidStreamCo,Energy,254.76,269.89,-15.14
2026-02-10,56789B200,MidStreamCo,Energy,256.05,267.76,-11.71
2026-02-11,56789B200,MidStreamCo,Energy,252.03,265.44,-13.41
2026-02-12,56789B200,MidStreamCo,Energy,246.78,260.34,-13.56
2026-02-13,56789B200,MidStreamCo,Energy,239.88,255.77,-15.89
2026-02-16,56789B200,MidStreamCo,Energy,236.26,252.15,-15.89
2026-02-17,56789B200,MidStreamCo,Energy,231.9,251.51,-19.61
2026-02-18,56789B200,MidStreamCo,Energy,229.52,250.37,-20.85
2026-02-19,56789B200,MidStreamCo,Energy,224.56,249.02,-24.46
2026-02-20,56789B200,MidStreamCo,Energy,218.72,241.46,-22.74
2026-02-23,56789B200,MidStreamCo,Energy,211.91,232.88,-20.97
2026-02-24,56789B200,MidStreamCo,Energy,219.25,244.56,-25.32
2026-02-25,56789B200,MidStreamCo,Energy,222.93,244.93,-22.0
2026-02-26,56789B200,MidStreamCo,Energy,233.67,249.45,-15.78
2026-02-27,56789B200,MidStreamCo,Energy,234.97,250.66,-15.68
2026-03-02,56789B200,MidStreamCo,Energy,245.12,262.42,-17.31
2026-03-03,56789B200,MidStreamCo,Energy,240.9,251.17,-10.27
2026-03-04,56789B200,MidStreamCo,Energy,238.85,252.44,-13.58
2026-03-05,56789B200,MidStreamCo,Energy,240.82,254.37,-13.55
2026-03-06,56789B200,MidStreamCo,Energy,241.0,254.12,-13.12
2026-03-09,56789B200,MidStreamCo,Energy,270.6,280.38,-9.78
2026-03-10,56789B200,MidStreamCo,Energy,263.25,272.15,-8.9
2026-03-11,56789B200,MidStreamCo,Energy,263.06,273.23,-10.17
2026-03-12,56789B200,MidStreamCo,Energy,255.72,268.28,-12.57
2026-03-13,56789B200,MidStreamCo,Energy,255.32,268.76,-13.44
2026-03-16,56789B200,MidStreamCo,Energy,272.3,288.28,-15.98
2026-03-17,56789B200,MidStreamCo,Energy,286.54,302.42,-15.88
2026-03-18,56789B200,MidStreamCo,Energy,297.98,315.29,-17.31
2026-03-19,56789B200,MidStreamCo,Energy,291.08,312.14,-21.07
2026-03-20,56789B200,MidStreamCo,Energy,296.29,314.24,-17.95
2026-03-23,56789B200,MidStreamCo,Energy,277.83,297.04,-19.21
2026-03-24,56789B200,MidStreamCo,Energy,293.21,315.61,-22.4
2026-03-25,56789B200,MidStreamCo,Energy,307.79,330.63,-22.84
2026-03-26,56789B200,MidStreamCo,Energy,298.42,321.11,-22.69
2026-03-27,56789B200,MidStreamCo,Energy,302.58,329.66,-27.08
2026-03-30,56789B200,MidStreamCo,Energy,296.56,322.83,-26.27
2026-03-31,56789B200,MidStreamCo,Energy,295.59,324.5,-28.91
2026-04-01,56789B200,MidStreamCo,Energy,285.31,309.96,-24.65
2026-04-02,56789B200,MidStreamCo,Energy,289.22,312.58,-23.36
